aX,aY,aZ,gX,gY,gZ
0.882,-1.189,0.595,49.072,113.525,-90.942
0.978,-0.897,0.751,69.397,131.409,-102.844
0.942,-0.555,0.917,83.923,147.095,-110.413
0.780,-0.233,1.089,92.712,156.738,-116.089
0.537,0.016,1.204,92.773,159.241,-119.202
0.243,0.118,1.237,90.271,151.306,-119.995
0.025,0.151,1.194,90.576,138.550,-122.192
-0.119,0.199,1.064,92.590,125.366,-126.770
-0.242,0.261,0.922,96.924,111.450,-133.850
-0.294,0.411,0.824,100.891,102.966,-143.372
-0.385,0.633,0.729,96.497,102.234,-150.269
-0.596,0.768,0.720,86.731,103.088,-156.128
-0.817,0.840,0.782,70.862,107.300,-167.847
-1.138,0.898,0.849,47.913,108.582,-183.472
-1.554,0.927,0.910,28.198,99.731,-201.477
-1.847,0.957,0.919,18.188,85.327,-221.436
-1.976,1.078,0.879,13.550,66.589,-234.924
-2.041,1.261,0.820,13.550,44.800,-233.521
-2.139,1.384,0.757,19.104,23.132,-216.736
-2.259,1.498,0.649,22.644,10.559,-188.293
-2.334,1.530,0.574,24.109,8.362,-153.503
-2.437,1.478,0.530,23.743,9.033,-116.943
-2.589,1.357,0.506,22.766,7.019,-81.482
-2.738,1.194,0.500,23.193,0.916,-50.842
-2.818,1.028,0.483,26.001,-9.216,-27.649
-2.827,0.894,0.467,31.433,-20.813,-8.667
-2.782,0.820,0.446,38.025,-28.259,9.644
-2.727,0.758,0.437,43.518,-32.166,29.480
-2.659,0.635,0.445,48.523,-35.706,51.697
-2.575,0.472,0.461,54.016,-39.124,77.087
-2.433,0.286,0.503,58.655,-44.434,99.976
-2.157,0.345,0.587,57.800,-53.894,103.455
-2.575,0.021,0.463,36.011,-79.468,104.370
-2.459,-0.027,0.448,37.048,-81.238,107.666
-2.106,-0.260,0.455,40.222,-81.726,67.688
-2.035,-0.335,0.404,29.968,-91.431,56.702
-2.036,-0.357,0.334,23.865,-98.755,59.021
-1.848,-0.401,0.297,30.823,-97.717,52.795
-1.701,-0.391,0.310,36.926,-96.558,50.659
-1.666,-0.299,0.369,36.316,-100.708,51.575
-1.624,-0.172,0.424,31.677,-107.849,45.044
-1.500,-0.082,0.431,23.376,-116.272,32.593
-1.349,-0.064,0.391,14.709,-124.207,22.217
-1.176,-0.088,0.347,6.470,-126.343,17.761
-1.041,-0.096,0.304,-0.977,-120.789,18.982
-0.897,-0.139,0.286,-5.920,-109.924,22.949
-0.823,-0.196,0.300,-8.850,-95.886,24.597
-0.793,-0.225,0.365,-13.428,-81.665,16.968
-0.734,-0.133,0.476,-20.447,-71.289,-4.822
-0.718,-0.003,0.537,-28.809,-70.679,-31.555
-0.650,0.035,0.590,-30.701,-78.308,-51.697
-0.512,0.031,0.603,-25.818,-87.280,-57.800
-0.354,0.069,0.603,-14.771,-95.703,-49.927
-0.272,0.148,0.587,-1.465,-97.900,-32.166
-0.279,0.176,0.587,8.301,-91.980,-14.404
-0.321,0.155,0.589,8.972,-80.444,-14.465
-0.296,0.149,0.591,1.221,-67.200,-39.551
-0.199,0.142,0.554,-6.897,-54.504,-77.820
-0.074,0.138,0.486,-7.690,-45.715,-117.188
0.047,0.227,0.453,4.333,-39.307,-145.081
0.130,0.415,0.448,28.442,-32.410,-147.583
0.139,0.635,0.440,54.565,-27.832,-124.634
0.045,0.801,0.421,71.106,-29.419,-88.562
-0.089,0.851,0.420,74.646,-28.625,-51.819
-0.208,0.862,0.419,62.744,-22.644,-25.391
-0.251,0.841,0.394,39.856,-16.296,-18.372
-0.276,0.760,0.362,17.090,-12.329,-27.161
-0.304,0.622,0.315,1.282,-11.536,-37.598
-0.307,0.476,0.255,-1.892,-11.597,-35.339
-0.324,0.355,0.222,7.812,-9.949,-14.343
-0.407,0.281,0.182,21.667,-8.606,17.517
-0.533,0.248,0.177,30.579,-9.155,47.363
-0.627,0.223,0.168,32.898,-7.629,66.040
-0.708,0.175,0.155,28.503,-5.981,70.801
-0.749,0.111,0.119,18.311,-4.517,62.805
-0.759,0.028,0.076,7.751,-3.662,47.974
-0.775,-0.036,0.046,0.671,-3.052,33.447
-0.803,-0.064,0.017,-2.075,-1.587,22.522
-0.833,-0.070,-0.006,-3.296,0.366,13.977
-0.842,-0.063,-0.007,-4.639,2.075,6.165
-0.862,-0.036,-0.000,-4.639,2.686,0.610
-0.903,-0.011,0.018,-2.991,2.075,-0.732
-0.937,0.007,0.026,-0.671,1.709,1.709
-0.979,0.019,0.038,1.709,1.648,5.127
-1.008,0.031,0.043,4.639,1.648,6.042
-1.015,0.049,0.029,6.653,1.587,4.395
-1.009,0.061,0.002,6.592,1.709,2.380
-0.996,0.059,-0.010,5.493,2.563,0.427
-0.989,0.073,-0.012,4.395,4.822,-2.808
-0.990,0.100,0.002,3.296,8.057,-7.202
-0.991,0.139,0.028,2.014,10.559,-11.841
-1.003,0.185,0.053,1.526,11.780,-14.404
-1.013,0.213,0.075,2.563,10.803,-13.306
-1.020,0.229,0.092,5.127,8.911,-7.874
-1.036,0.230,0.104,7.935,6.653,-0.183
-1.055,0.218,0.106,9.216,4.456,6.104
-1.066,0.188,0.099,8.850,2.197,8.667
-1.067,0.157,0.094,8.667,0.000,9.277
-1.069,0.145,0.084,9.949,-1.160,9.216
-1.059,0.152,0.072,10.315,-1.587,8.484
-1.044,0.162,0.065,8.789,-0.854,6.287
-1.038,0.163,0.060,6.165,0.000,1.892
-1.032,0.152,0.068,3.235,0.793,-2.869
-1.026,0.153,0.074,1.038,1.282,-5.249
-1.025,0.149,0.081,0.549,1.282,-5.432
-1.019,0.153,0.084,1.221,0.610,-4.089
-1.021,0.171,0.076,2.808,-0.244,-2.625
-1.020,0.185,0.067,3.479,-1.465,-1.465
-1.007,0.181,0.055,2.991,-2.625,-0.610
-0.996,0.169,0.044,2.869,-3.235,0.244
-0.981,0.165,0.033,3.296,-2.502,2.197
-0.974,0.162,0.026,3.845,-0.732,3.662
-0.974,0.163,0.028,3.784,1.343,4.089
-0.983,0.165,0.036,3.418,3.662,3.052
-0.983,0.168,0.050,3.479,4.883,1.282
-0.991,0.160,0.064,4.761,4.883,1.343
-1.003,0.149,0.081,7.019,4.150,3.601
0.842,-1.747,0.606,-27.344,61.768,47.485
0.927,-2.000,0.625,9.460,59.753,29.297
0.886,-2.107,0.638,50.354,65.735,6.165
0.901,-1.984,0.703,89.661,83.191,-15.686
1.016,-1.720,0.896,129.028,106.812,-31.921
1.138,-1.270,1.132,161.682,133.118,-39.856
1.137,-0.720,1.335,184.814,157.410,-46.326
0.907,-0.266,1.473,195.312,174.622,-53.467
0.516,0.032,1.461,187.988,183.350,-62.927
0.137,0.130,1.378,171.814,184.387,-79.773
-0.081,0.193,1.244,154.480,189.575,-102.905
-0.216,0.377,1.151,141.174,199.890,-127.686
-0.406,0.654,1.162,136.902,210.754,-149.963
-0.704,0.977,1.177,138.611,219.116,-164.856
-1.083,1.204,1.251,145.325,221.069,-167.114
-1.497,1.266,1.390,155.762,211.365,-155.457
-1.860,1.280,1.474,159.973,190.186,-134.094
-2.148,1.305,1.494,157.288,162.415,-112.732
-2.461,1.462,1.384,143.616,131.775,-101.135
-2.697,1.675,1.236,118.286,108.948,-103.760
-2.858,1.887,1.088,83.557,97.595,-114.258
-3.001,1.941,1.009,48.584,92.957,-122.009
-3.170,1.813,0.982,19.470,84.045,-121.460
-3.343,1.594,0.942,0.061,66.040,-110.779
-3.457,1.355,0.866,-6.226,39.063,-90.637
-3.447,1.098,0.760,-1.709,7.690,-59.570
-3.318,0.841,0.629,7.324,-23.376,-17.517
-3.113,0.601,0.498,19.592,-51.941,28.320
-2.894,0.418,0.373,31.494,-75.378,68.787
-2.613,0.217,0.302,41.748,-90.759,96.069
-2.023,0.448,0.210,43.579,-100.891,94.116
-2.546,-0.056,0.087,29.541,-118.347,113.281
-2.352,-0.083,0.057,43.152,-106.995,116.150
-2.010,-0.211,0.032,38.025,-100.525,59.021
-1.791,-0.216,0.016,28.381,-97.595,30.762
-1.866,-0.230,0.010,24.536,-102.844,36.133
-1.820,-0.157,-0.021,25.696,-105.591,45.227
-1.716,-0.203,-0.014,37.354,-104.736,59.998
-1.701,-0.250,0.034,55.176,-106.812,89.417
-1.740,-0.250,0.068,72.021,-109.375,118.164
-1.747,-0.273,0.104,81.482,-111.389,131.897
-1.782,-0.322,0.151,83.313,-113.892,130.554
-1.792,-0.382,0.177,81.970,-111.755,119.019
-1.714,-0.412,0.235,78.186,-106.201,99.243
-1.627,-0.374,0.303,69.214,-101.440,76.904
-1.554,-0.309,0.383,54.382,-99.609,55.298
-1.478,-0.244,0.437,35.645,-100.830,34.607
-1.382,-0.241,0.473,16.724,-104.614,15.625
-1.279,-0.292,0.484,1.892,-110.718,-0.671
-1.142,-0.372,0.498,-5.188,-118.103,-14.648
-0.978,-0.422,0.512,-3.418,-124.390,-26.184
-0.818,-0.396,0.501,3.967,-128.113,-34.851
-0.654,-0.339,0.478,13.123,-127.625,-43.762
-0.483,-0.251,0.492,20.081,-121.216,-56.702
-0.365,-0.049,0.559,19.531,-108.398,-76.233
-0.335,0.208,0.626,3.235,-96.069,-104.797
-0.293,0.361,0.699,-23.621,-89.050,-145.752
-0.251,0.472,0.693,-53.101,-88.013,-186.829
-0.140,0.414,0.638,-72.754,-94.116,-217.651
0.000,0.299,0.540,-73.242,-101.929,-229.919
0.113,0.233,0.439,-53.528,-104.858,-211.487
0.184,0.246,0.337,-18.799,-100.220,-166.199
0.234,0.310,0.259,23.376,-86.548,-107.483
0.210,0.442,0.223,61.035,-65.186,-50.598
0.105,0.607,0.243,80.627,-40.894,-13.916
0.030,0.748,0.255,78.552,-14.771,-4.089
-0.059,0.882,0.312,56.702,5.249,-9.521
-0.191,0.958,0.315,25.696,16.174,-27.832
-0.309,0.856,0.320,-3.296,17.883,-52.551
-0.376,0.678,0.305,-26.550,12.390,-73.608
-0.417,0.504,0.274,-33.142,7.019,-81.604
-0.452,0.403,0.231,-21.484,2.808,-71.045
-0.505,0.365,0.212,-0.183,-0.793,-43.335
-0.595,0.380,0.196,20.142,-2.686,-6.592
-0.655,0.374,0.178,32.166,-1.587,26.367
-0.661,0.353,0.149,31.799,-0.610,45.044
-0.658,0.276,0.115,25.940,-0.427,48.279
-0.691,0.166,0.075,19.958,0.671,44.373
-0.725,0.065,0.044,13.672,3.418,38.330
-0.744,0.001,0.021,9.338,5.981,31.433
-0.775,-0.016,-0.005,6.287,8.423,24.231
-0.805,-0.022,-0.023,3.784,8.911,16.357
-0.816,-0.027,-0.013,2.808,8.545,8.362
-0.827,-0.018,-0.018,2.258,8.179,2.136
-0.826,-0.012,-0.017,3.540,7.568,-1.648
-0.853,0.018,-0.000,6.775,6.836,-2.197
-0.891,0.062,0.012,10.071,6.042,-0.916
-0.917,0.089,0.005,10.925,3.540,-0.671
-0.917,0.099,-0.022,9.338,1.160,-1.770
-0.908,0.117,-0.051,7.446,0.488,-3.601
-0.892,0.143,-0.078,5.859,1.343,-6.592
-0.868,0.167,-0.099,3.662,3.418,-11.047
-0.859,0.178,-0.107,1.465,6.287,-15.381
-0.856,0.193,-0.106,0.305,9.155,-19.287
-0.856,0.229,-0.097,0.732,11.719,-20.630
-0.884,0.264,-0.078,2.686,13.489,-17.029
-0.924,0.284,-0.052,5.066,14.038,-9.705
-0.968,0.291,-0.023,6.714,13.733,-2.380
-1.003,0.289,0.002,7.324,12.878,3.052
-1.032,0.279,0.019,7.019,11.475,5.798
-1.049,0.263,0.028,6.348,10.071,5.920
-1.045,0.255,0.027,5.249,8.911,4.517
-1.048,0.250,0.020,3.723,7.996,3.174
-1.046,0.245,0.010,2.869,7.080,1.770
-1.047,0.243,0.004,2.319,6.165,0.061
-1.045,0.247,0.002,1.282,5.249,-1.221
-1.032,0.248,0.001,1.221,4.822,-1.709
-1.031,0.254,0.002,2.075,4.578,-1.465
-1.036,0.266,0.008,2.625,3.601,-0.488
-1.042,0.271,0.015,2.502,2.258,1.343
-1.050,0.260,0.012,1.953,0.549,3.784
-1.044,0.245,0.000,1.892,-1.221,5.554
-1.024,0.244,-0.019,1.831,-2.014,6.165
-1.006,0.253,-0.035,1.526,-2.075,5.066
-1.000,0.255,-0.044,0.305,-2.319,2.197
-0.991,0.250,-0.055,-0.183,-2.869,-0.366
-0.979,0.244,-0.065,0.305,-2.563,-0.305
-0.971,0.253,-0.068,1.465,-1.831,0.977
-0.964,0.267,-0.069,3.052,-0.061,2.075
-0.885,0.128,0.528,35.156,-19.470,-9.399
-0.885,0.060,0.489,35.706,-31.128,6.409
-0.913,0.013,0.487,37.109,-30.334,12.329
-0.899,0.026,0.480,31.189,-23.071,15.259
-0.890,0.067,0.431,25.085,-11.536,18.677
-0.939,0.059,0.430,16.846,-2.747,24.048
-0.934,0.120,0.415,8.057,3.113,27.588
-0.973,0.044,0.503,1.160,4.211,27.893
-0.944,0.132,0.559,-3.845,3.967,24.780
-0.944,0.024,0.550,-4.395,-1.587,19.531
-0.934,0.036,0.543,-5.676,-6.409,16.602
-0.930,0.045,0.534,-3.967,-2.075,11.780
-0.943,0.034,0.483,-3.601,2.075,7.935
-0.922,0.059,0.484,-8.301,0.549,7.446
-0.919,0.098,0.479,-9.705,-1.160,7.568
-0.907,0.094,0.468,-7.996,-0.854,5.920
-0.910,0.106,0.489,-5.676,-1.099,4.700
-0.900,0.085,0.480,-3.052,-1.160,2.380
-0.871,0.080,0.502,-1.099,-5.188,1.953
-0.888,0.068,0.481,2.747,-7.568,2.563
-0.876,0.049,0.463,4.333,-7.202,4.028
-0.871,0.071,0.485,4.211,-6.653,6.104
-0.879,0.046,0.467,5.737,-6.592,7.690
-0.881,0.066,0.493,7.507,-7.019,9.888
-0.924,0.009,0.483,10.681,-2.625,9.705
-0.922,0.016,0.486,7.019,0.916,10.986
-0.906,0.024,0.480,3.296,3.906,11.475
-0.925,0.018,0.478,2.563,5.188,11.963
-0.929,0.027,0.482,1.587,6.348,11.658
-0.923,0.030,0.489,0.061,7.874,10.620
-0.895,0.050,0.472,-1.038,9.277,9.583
-0.902,0.028,0.462,0.122,8.911,9.338
-0.905,0.046,0.482,1.099,7.507,10.437
-0.883,0.069,0.504,1.648,7.996,11.292
-0.869,0.030,0.456,5.188,8.484,11.414
-0.893,0.032,0.468,7.141,2.563,14.099
-0.902,0.020,0.465,10.437,-4.578,16.113
-0.874,0.007,0.495,12.146,-5.310,15.808
-0.889,0.021,0.492,17.395,1.038,12.329
-0.899,-0.004,0.465,22.766,10.742,10.498
-0.932,-0.021,0.490,25.024,14.221,10.803
-0.929,-0.013,0.484,26.489,18.982,8.728
-0.950,-0.026,0.504,25.513,22.278,7.385
-0.926,-0.028,0.503,20.447,23.987,7.874
-0.921,-0.015,0.511,13.306,25.085,8.423
-0.901,0.007,0.502,6.775,25.269,8.911
-0.909,0.014,0.486,4.944,25.696,8.301
-0.940,0.013,0.511,6.226,25.208,7.751
-0.898,-0.015,0.480,5.676,24.414,5.920
-0.881,0.017,0.432,3.540,18.066,5.188
-0.840,0.022,0.514,7.751,1.221,7.202
-0.906,-0.021,0.557,18.005,-14.893,7.507
-0.919,-0.018,0.532,19.592,-22.522,5.920
-0.922,-0.038,0.517,18.250,-24.414,3.540
-0.913,-0.031,0.497,14.893,-20.203,3.235
-0.893,-0.024,0.482,10.925,-12.512,4.272
-0.903,-0.017,0.469,8.972,-7.202,6.104
-0.903,-0.017,0.473,8.118,-3.662,7.202
-0.918,-0.031,0.484,10.010,-3.479,7.324
-0.912,-0.026,0.471,10.620,-2.686,6.714
-0.916,-0.035,0.491,11.292,-1.953,6.042
-0.914,-0.037,0.491,11.169,-0.916,5.371
-0.900,-0.029,0.494,9.827,0.183,4.639
-0.887,-0.020,0.493,12.085,-2.319,4.211
-0.906,-0.030,0.500,14.526,-6.104,4.089
-0.923,-0.021,0.482,14.587,-8.057,3.784
-0.927,-0.028,0.482,14.709,-9.644,2.808
-0.906,-0.032,0.473,15.320,-10.315,0.977
-0.895,-0.042,0.490,16.113,-11.108,0.671
-0.885,-0.040,0.491,16.602,-10.864,1.465
-0.884,-0.037,0.479,16.357,-10.376,2.991
-0.874,-0.021,0.468,17.578,-13.062,4.395
-0.900,-0.038,0.474,20.996,-18.066,5.737
-0.895,-0.032,0.462,23.193,-22.034,6.470
-0.961,-0.057,0.458,24.902,-24.109,7.263
-0.993,-0.102,0.429,18.372,-14.526,3.723
-0.933,-0.028,0.437,4.211,5.005,-0.061
-0.914,-0.065,0.475,2.441,9.460,0.244
-0.915,-0.050,0.469,1.892,11.475,0.122
-0.909,-0.022,0.455,3.723,8.057,-0.916
-0.910,-0.077,0.484,7.568,1.282,-2.197
-0.912,-0.094,0.478,5.920,1.709,-1.587
-0.908,-0.066,0.485,2.380,5.188,-0.061
-0.908,-0.051,0.486,1.099,4.944,0.610
-0.907,-0.051,0.484,1.099,2.502,0.671
-0.911,-0.052,0.481,1.099,0.305,0.854
-0.916,-0.051,0.470,1.282,-1.221,0.793
-0.918,-0.052,0.464,1.221,-1.831,0.732
-0.920,-0.052,0.463,1.038,-1.465,0.671
-0.922,-0.052,0.458,1.038,-1.038,0.610
-0.923,-0.052,0.455,1.099,0.061,0.671
-0.917,-0.052,0.466,1.160,1.648,0.793
-0.927,-0.051,0.449,0.977,2.502,0.671
-0.931,-0.053,0.439,0.854,4.333,0.610
-0.916,-0.047,0.468,0.916,8.423,0.610
-0.913,-0.037,0.474,0.854,10.010,0.610
-0.912,-0.068,0.474,0.977,9.033,0.549
-0.912,-0.056,0.477,1.038,8.728,0.610
-0.909,-0.051,0.482,1.038,8.240,0.610
-0.907,-0.052,0.485,0.854,7.263,0.610
-0.909,-0.051,0.484,0.854,5.981,0.671
-0.900,-0.052,0.500,0.916,4.761,0.549
-0.883,-0.052,0.530,1.038,1.099,0.549
-0.904,-0.052,0.492,1.282,-5.127,0.610
-0.927,-0.052,0.445,1.282,-8.423,0.610
-0.934,-0.052,0.433,1.221,-6.104,0.671
-0.923,-0.052,0.455,1.099,-1.465,0.671
-0.898,-0.050,0.503,0.793,1.221,0.671
-0.895,-0.051,0.505,1.160,-1.282,0.854
-0.900,-0.051,0.498,1.282,-6.470,0.732
-0.908,-0.053,0.481,1.404,-10.620,0.671
-0.911,-0.051,0.476,1.404,-12.817,0.671
-0.922,-0.053,0.453,1.343,-14.832,0.793
-0.925,-0.052,0.445,1.282,-14.282,0.793
-0.923,-0.052,0.450,1.221,-12.207,0.916
-0.922,-0.053,0.454,1.343,-10.925,0.610
-0.922,-0.053,0.455,1.343,-10.620,0.671
-0.923,-0.053,0.450,1.465,-11.047,0.732
-0.927,-0.052,0.443,1.282,-10.986,0.671
