aX,aY,aZ,gX,gY,gZ
-1.543,0.624,2.372,106.934,92.834,-44.617
-1.572,0.661,2.150,88.135,73.364,-68.970
-1.557,0.616,1.953,65.796,55.481,-97.473
-1.543,0.506,1.761,46.875,40.710,-113.586
-1.534,0.395,1.595,35.034,27.283,-113.342
-1.542,0.334,1.484,34.180,14.160,-101.318
-1.538,0.324,1.417,40.100,1.404,-83.740
-1.556,0.335,1.376,46.814,-10.315,-64.270
-1.569,0.330,1.342,51.086,-22.522,-46.143
-1.588,0.317,1.314,53.955,-34.363,-31.372
-1.594,0.306,1.280,55.664,-44.800,-19.287
-1.590,0.310,1.249,57.007,-53.406,-12.512
-1.574,0.313,1.224,57.007,-60.791,-13.855
-1.508,0.302,1.219,55.725,-66.711,-22.278
-1.419,0.332,1.202,51.270,-71.045,-32.837
-1.335,0.365,1.187,44.739,-76.904,-40.161
-1.262,0.376,1.180,38.330,-84.595,-41.504
-1.202,0.386,1.178,33.081,-93.323,-36.682
-1.155,0.405,1.175,27.649,-102.661,-30.823
-1.094,0.415,1.161,20.386,-111.389,-25.513
-1.018,0.419,1.138,13.062,-118.225,-20.508
-0.931,0.425,1.094,6.042,-123.108,-13.916
-0.853,0.412,1.045,0.671,-125.671,-5.981
-0.787,0.353,1.018,-2.441,-127.441,-1.526
-0.740,0.333,1.003,-3.601,-127.014,-1.343
-0.691,0.363,0.992,-6.104,-123.352,-3.113
-0.621,0.376,0.982,-10.925,-117.126,-5.798
-0.572,0.348,0.984,-17.761,-111.084,-10.193
-0.540,0.326,0.998,-25.208,-105.408,-15.259
-0.505,0.328,0.998,-32.349,-99.976,-19.287
-0.485,0.321,0.978,-38.147,-96.436,-20.569
-0.424,0.259,0.974,-40.649,-94.727,-18.677
-0.379,0.203,0.961,-39.795,-95.581,-13.855
-0.377,0.170,0.954,-39.368,-99.182,-6.165
-0.314,0.160,0.926,-37.842,-101.013,2.075
-0.260,0.133,0.882,-36.682,-102.417,7.751
-0.199,0.098,0.837,-36.926,-102.539,9.583
-0.118,0.080,0.780,-39.307,-99.060,8.789
-0.060,0.016,0.727,-41.626,-94.116,5.615
-0.012,-0.040,0.667,-44.800,-87.402,1.099
0.055,-0.077,0.594,-49.255,-79.346,-4.700
0.126,-0.109,0.511,-52.856,-71.899,-10.620
0.186,-0.142,0.436,-55.786,-65.369,-15.381
0.263,-0.178,0.377,-56.824,-58.044,-17.883
0.310,-0.183,0.323,-56.641,-49.316,-19.165
0.299,-0.188,0.290,-57.373,-40.039,-21.851
0.311,-0.169,0.253,-60.791,-27.954,-28.503
0.346,-0.167,0.227,-67.566,-13.428,-38.147
0.354,-0.156,0.186,-76.843,2.502,-50.476
0.356,-0.134,0.147,-87.952,21.484,-64.209
0.381,-0.097,0.114,-99.060,43.030,-81.421
0.427,-0.036,0.107,-107.666,65.796,-102.295
0.486,0.053,0.110,-113.831,89.722,-124.329
0.546,0.155,0.130,-118.286,113.647,-140.991
0.618,0.250,0.128,-120.911,135.620,-149.658
0.723,0.351,0.150,-119.019,155.518,-151.367
0.849,0.488,0.184,-112.976,172.729,-145.935
0.929,0.665,0.217,-106.079,185.181,-132.629
1.009,0.825,0.252,-96.008,195.251,-112.671
1.120,0.936,0.321,-81.177,207.520,-82.336
1.134,0.968,0.456,-64.392,221.680,-40.100
0.996,0.891,0.727,-48.096,234.009,11.902
0.644,0.677,1.091,-29.175,241.821,67.200
0.189,0.472,1.485,-13.611,246.033,116.089
-0.396,0.207,1.873,-9.888,242.371,150.879
-0.943,-0.048,2.183,-15.564,229.431,169.922
-1.454,-0.220,2.335,-22.034,209.778,177.490
-1.721,-0.192,2.354,-30.823,187.988,172.791
-1.838,-0.165,2.266,-37.048,161.865,149.231
-1.857,-0.240,2.159,-40.588,136.963,118.469
-1.884,-0.327,2.048,-47.485,116.272,95.398
-1.933,-0.380,1.951,-46.509,99.243,76.843
-1.939,-0.361,1.878,-42.542,84.045,53.833
-1.839,-0.262,1.793,-43.335,69.092,25.635
-1.665,-0.182,1.736,-46.631,55.298,1.282
-1.633,-0.101,1.598,-53.040,38.025,-14.404
-1.381,-0.119,1.494,-53.284,25.879,-27.039
-1.212,-0.067,1.393,-46.814,13.733,-19.226
-1.068,-0.005,1.300,-38.452,4.333,-6.226
-0.950,0.026,1.241,-26.062,-1.221,5.920
-0.867,0.060,1.187,-16.418,-5.676,15.686
-0.813,0.024,1.130,-8.545,-10.376,23.254
-0.732,0.002,1.074,-1.770,-14.099,29.968
-0.713,-0.006,1.017,3.723,-18.127,36.011
-0.654,0.021,0.972,4.822,-19.836,40.222
-0.620,0.044,0.925,5.432,-20.630,40.222
-0.575,0.065,0.879,3.601,-20.630,34.790
-0.528,0.082,0.840,1.465,-19.531,26.611
-0.479,0.111,0.814,0.061,-17.883,18.860
-0.430,0.141,0.796,-0.366,-15.808,13.367
-0.379,0.169,0.782,-0.061,-14.099,9.949
-0.383,0.167,0.773,2.686,-12.695,8.179
-0.358,0.210,0.781,5.066,-10.010,8.423
-0.357,0.224,0.798,6.531,-7.324,8.789
-0.360,0.224,0.818,7.996,-5.432,7.812
-0.371,0.229,0.846,9.338,-4.150,6.165
-0.396,0.245,0.865,10.315,-3.906,4.456
-0.389,0.270,0.875,9.827,-3.784,2.197
-0.374,0.287,0.881,7.935,-3.540,-0.977
-0.381,0.292,0.882,4.822,-2.808,-3.662
-0.392,0.278,0.880,1.221,-1.648,-6.104
-0.406,0.263,0.877,-0.549,-0.488,-8.728
-0.414,0.250,0.880,-0.244,-0.427,-8.789
-0.420,0.259,0.883,1.587,-0.793,-5.127
-0.432,0.275,0.892,3.235,-0.977,-1.221
1.273,-1.160,-0.660,63.782,-7.874,-1.038
1.564,-1.253,-0.795,78.857,57.434,-28.320
1.719,-1.304,-0.752,98.938,129.883,-56.763
1.748,-1.326,-0.468,131.226,207.947,-74.036
1.672,-1.281,0.135,171.692,283.447,-79.529
1.443,-1.048,0.890,202.820,347.595,-72.021
0.961,-0.634,1.582,208.557,386.963,-61.584
0.469,-0.372,2.149,194.397,399.170,-66.772
0.105,-0.146,2.528,162.781,386.536,-85.510
-0.217,-0.015,2.776,129.272,352.356,-106.384
-0.472,0.043,2.890,106.934,305.969,-120.300
-0.593,0.056,2.921,93.689,258.179,-117.249
-0.709,0.086,2.837,85.999,214.111,-93.933
-0.803,0.095,2.706,87.891,175.842,-63.110
-0.891,0.130,2.577,95.703,146.301,-35.767
-1.065,0.283,2.451,102.173,127.075,-13.367
-1.298,0.434,2.365,104.675,118.347,-6.897
-1.510,0.555,2.325,95.703,111.511,-29.236
-1.601,0.604,2.305,74.707,103.516,-71.045
-1.674,0.568,2.235,49.988,93.079,-104.004
-1.752,0.495,2.119,31.006,78.674,-116.577
-1.818,0.426,1.987,24.048,58.594,-115.234
-1.857,0.427,1.854,27.344,33.752,-105.347
-1.859,0.474,1.734,35.461,6.958,-86.670
-1.814,0.537,1.617,42.786,-17.883,-64.392
-1.773,0.585,1.491,44.128,-39.795,-43.823
-1.739,0.600,1.369,42.053,-56.580,-29.480
-1.691,0.596,1.238,38.452,-66.833,-20.386
-1.656,0.567,1.161,34.790,-71.289,-19.653
-1.625,0.512,1.147,33.875,-73.425,-29.846
-1.553,0.491,1.163,31.494,-73.853,-41.321
-1.503,0.518,1.183,26.001,-75.684,-46.082
-1.474,0.536,1.208,20.020,-80.200,-46.021
-1.434,0.524,1.261,13.611,-87.646,-45.532
-1.366,0.484,1.299,7.019,-96.680,-45.898
-1.306,0.471,1.308,-1.770,-107.727,-44.434
-1.222,0.452,1.284,-8.240,-117.676,-40.283
-1.106,0.416,1.246,-12.756,-126.465,-34.546
-1.026,0.385,1.199,-16.418,-133.484,-27.039
-0.946,0.352,1.169,-18.982,-138.489,-19.592
-0.877,0.341,1.133,-21.057,-141.235,-14.343
-0.815,0.314,1.108,-23.376,-142.456,-13.062
-0.744,0.279,1.073,-26.611,-142.517,-14.099
-0.700,0.232,1.044,-28.748,-142.151,-15.991
-0.616,0.206,1.018,-29.541,-139.709,-15.442
-0.539,0.209,0.993,-29.480,-138.916,-12.939
-0.455,0.216,0.966,-31.433,-137.878,-7.263
-0.405,0.219,0.928,-33.020,-136.719,-1.953
-0.350,0.219,0.891,-35.034,-134.766,2.075
-0.295,0.196,0.860,-36.377,-131.348,5.615
-0.240,0.212,0.823,-39.063,-126.892,7.996
-0.195,0.216,0.790,-42.297,-121.216,8.362
-0.155,0.212,0.752,-48.035,-114.502,5.798
-0.113,0.185,0.701,-54.993,-106.628,1.526
-0.058,0.138,0.641,-60.425,-98.511,-1.648
-0.003,0.089,0.585,-62.317,-90.881,-2.625
0.057,0.028,0.531,-60.364,-83.740,-1.099
0.110,-0.026,0.477,-56.030,-76.233,2.991
0.163,-0.053,0.415,-50.842,-68.359,6.165
0.212,-0.056,0.352,-46.753,-58.411,6.470
0.252,-0.031,0.278,-46.448,-45.776,1.648
0.275,-0.017,0.220,-51.086,-29.358,-9.705
0.331,-0.005,0.192,-61.401,-10.681,-25.146
0.333,-0.014,0.163,-72.266,6.653,-42.053
0.310,-0.029,0.147,-82.092,23.621,-60.547
0.345,-0.052,0.128,-94.177,41.199,-78.369
0.352,-0.080,0.114,-103.577,57.617,-93.994
0.374,-0.086,0.109,-109.009,72.205,-107.361
0.460,-0.056,0.116,-108.398,85.205,-117.554
0.571,0.025,0.105,-105.103,95.581,-122.864
0.700,0.124,0.099,-102.661,103.210,-124.451
0.883,0.203,0.034,-98.816,111.938,-122.314
1.057,0.251,-0.038,-92.224,121.887,-117.249
1.211,0.276,-0.093,-81.970,134.460,-109.009
1.411,0.337,-0.135,-67.017,155.334,-96.130
1.604,0.434,-0.121,-52.063,181.702,-73.975
1.597,0.484,0.004,-36.865,207.275,-44.373
1.505,0.553,0.208,-25.330,237.671,-10.681
1.302,0.585,0.537,-18.311,267.822,24.902
0.871,0.462,1.001,-12.451,287.415,59.998
0.385,0.246,1.504,-12.146,297.424,90.698
-0.150,-0.030,1.987,-17.761,297.119,112.366
-0.655,-0.178,2.403,-24.841,289.368,127.014
-1.150,-0.222,2.712,-25.635,271.667,134.094
-1.634,-0.231,2.898,-15.503,242.004,132.263
-1.972,-0.198,2.933,-7.446,206.421,125.305
-2.141,-0.161,2.847,-5.981,168.884,115.051
-2.151,-0.110,2.677,-5.737,133.911,104.553
-2.052,-0.039,2.486,-5.798,105.103,96.436
-1.945,0.118,2.285,-7.263,82.153,85.327
-2.009,0.128,2.174,-9.644,65.674,67.139
-1.796,0.293,2.027,-27.039,46.326,22.949
-1.607,0.179,1.889,-37.476,37.842,-5.066
-1.612,0.138,1.722,-42.603,24.841,6.836
-1.524,0.043,1.590,-42.480,15.076,18.738
-1.421,0.009,1.494,-35.889,5.798,24.597
-1.335,-0.000,1.422,-24.963,-5.981,30.396
-1.238,0.030,1.316,-15.320,-17.334,39.124
-1.112,0.012,1.210,-7.935,-25.879,45.898
-0.962,0.000,1.115,-3.174,-31.372,48.218
-0.848,0.012,1.025,0.183,-35.156,46.326
-0.797,-0.016,0.954,5.005,-37.842,39.734
-0.682,-0.004,0.896,2.563,-36.804,33.569
-0.580,-0.002,0.839,-1.831,-34.607,29.480
-0.516,0.021,0.789,-4.211,-32.715,24.902
-0.461,0.032,0.755,-5.554,-29.968,18.555
-0.403,0.056,0.744,-6.592,-26.550,10.376
-0.365,0.080,0.751,-6.226,-23.865,3.418
-0.311,0.116,0.755,-4.822,-21.790,1.770
-0.294,0.143,0.759,-2.258,-20.996,2.319
-0.266,0.180,0.769,-0.671,-19.714,2.136
-0.244,0.207,0.780,-0.244,-18.005,0.549
-0.228,0.226,0.792,0.244,-16.907,-2.319
-0.210,0.258,0.797,0.671,-15.320,-3.418
-0.196,0.285,0.795,1.282,-13.489,-2.808
-0.186,0.305,0.789,1.465,-10.742,-1.831
-0.181,0.319,0.787,0.671,-6.348,-2.258
-0.224,0.306,0.795,-0.122,-1.221,-3.784
-0.248,0.313,0.806,-2.869,4.639,-5.798
